"","ID","Team","Opponent","Half","Minute","Event_Type","Tackle_Type","Outcome","Start_X","Start_Y","pitch_location","pitch_width"
"827","3","Billingham","Fylde","First Half",00:07:46,"Tackle","Successful","Neutral",66.59,40.57,"Halfway to Opposition 22","Between 15's"
"828","12","Billingham","Fylde","First Half",00:11:00,"Tackle","Successful","Neutral",77.46,38.32,"Halfway to Opposition 22","Between 15's"
"829","13","Billingham","Fylde","First Half",00:11:01,"Tackle","Assist","Neutral",75.79,36.98,"Halfway to Opposition 22","Between 15's"
"830","8","Billingham","Fylde","First Half",00:11:01,"Tackle","Assist","Neutral",75.99,36.75,"Halfway to Opposition 22","Between 15's"
"831","10","Billingham","Fylde","First Half",00:11:06,"Tackle","Successful","Passive",75.99,28.22,"Halfway to Opposition 22","Between 15's"
"832","7","Billingham","Fylde","First Half",00:11:08,"Tackle","Successful","Neutral",70.98,24.97,"Halfway to Opposition 22","Between 15's"
"833","30","Billingham","Fylde","First Half",00:11:13,"Tackle","Successful","Neutral",66.59,11.62,"Halfway to Opposition 22","Lower 15"
"834","19","Billingham","Fylde","First Half",00:11:19,"Tackle","Successful","Neutral",64.29,14.99,"Halfway to Opposition 22","Lower 15"
"835","1","Billingham","Fylde","First Half",00:11:27,"Tackle","Successful","Neutral",68.68,38.55,"Halfway to Opposition 22","Between 15's"
"836","12","Billingham","Fylde","First Half",00:11:35,"Tackle","Successful","Passive",60.32,64.69,"Halfway to Opposition 22","Upper 15"
"837","30","Billingham","Fylde","First Half",00:11:35,"Tackle","Assist","Neutral",59.06,64.69,"Halfway to Opposition 22","Upper 15"
"838","19","Billingham","Fylde","First Half",00:11:37,"Tackle","Successful","Neutral",56.14,66.03,"Halfway to Opposition 22","Upper 15"
"839","30","Billingham","Fylde","First Half",00:11:37,"Tackle","Assist","Neutral",56.14,66.15,"Halfway to Opposition 22","Upper 15"
"840","3","Billingham","Fylde","First Half",00:11:44,"Tackle","Successful","Neutral",60.95,53.69,"Halfway to Opposition 22","Between 15's"
"841","24","Billingham","Fylde","First Half",00:11:56,"Tackle","Successful","Neutral",68.26,2.64,"Halfway to Opposition 22","Lower 15"
"842","13","Billingham","Fylde","First Half",00:17:32,"Tackle","Successful","Neutral",33.66,65.22,"Own 22 to Halfway","Upper 15"
"843","14","Billingham","Fylde","First Half",00:17:33,"Tackle","Assist","Neutral",28,68.03,"Own 22 to Halfway","Upper 15"
"844","14","Billingham","Fylde","First Half",00:18:11,"Tackle","Missed","Passive",5.05,65.56,"Own 22","Upper 15"
"845","10","Billingham","Fylde","First Half",00:18:12,"Tackle","Successful","Passive",2.44,65.34,"Own 22","Upper 15"
"846","5","Billingham","Fylde","First Half",00:24:06,"Tackle","Missed","Passive",21.88,12.04,"Own 22","Lower 15"
"847","19","Billingham","Fylde","First Half",00:24:09,"Tackle","Missed","Passive",12.85,0.819999999999993,"Own 22","Lower 15"
"848","19","Billingham","Fylde","First Half",00:25:55,"Tackle","Successful","Neutral",74.98,52.32,"Halfway to Opposition 22","Between 15's"
"849","7","Billingham","Fylde","First Half",00:25:56,"Tackle","Assist","Neutral",74.83,50.86,"Halfway to Opposition 22","Between 15's"
"850","4","Billingham","Fylde","First Half",00:26:02,"Tackle","Successful","Neutral",77.74,33.02,"Halfway to Opposition 22","Between 15's"
"851","7","Billingham","Fylde","First Half",00:26:08,"Tackle","Successful","Neutral",74.06,19.79,"Halfway to Opposition 22","Between 15's"
"852","7","Billingham","Fylde","First Half",00:26:15,"Tackle","Missed","Neutral",68.4,18.55,"Halfway to Opposition 22","Between 15's"
"853","30","Billingham","Fylde","First Half",00:26:16,"Tackle","Successful","Neutral",67.79,20.57,"Halfway to Opposition 22","Between 15's"
"854","13","Billingham","Fylde","First Half",00:26:25,"Tackle","Successful","Neutral",65.19,5.09,"Halfway to Opposition 22","Lower 15"
"855","7","Billingham","Fylde","First Half",00:26:26,"Tackle","Successful","Neutral",61.21,5.42,"Halfway to Opposition 22","Lower 15"
"856","3","Billingham","Fylde","First Half",00:26:32,"Tackle","Successful","Neutral",60.44,13.05,"Halfway to Opposition 22","Lower 15"
"857","1","Billingham","Fylde","First Half",00:26:39,"Tackle","Successful","Neutral",63.05,35.94,"Halfway to Opposition 22","Between 15's"
"858","1","Billingham","Fylde","First Half",00:26:44,"Tackle","Successful","Neutral",56.01,41.21,"Halfway to Opposition 22","Between 15's"
"859","13","Billingham","Fylde","First Half",00:26:53,"Tackle","Successful","Neutral",59.98,17.65,"Halfway to Opposition 22","Between 15's"
"860","10","Billingham","Fylde","First Half",00:26:53,"Tackle","Assist","Neutral",59.53,17.43,"Halfway to Opposition 22","Between 15's"
"861","24","Billingham","Fylde","First Half",00:27:02,"Tackle","Successful","Neutral",55.24,13.95,"Halfway to Opposition 22","Lower 15"
"862","8","Billingham","Fylde","First Half",00:27:02,"Tackle","Assist","Neutral",55.24,14.4,"Halfway to Opposition 22","Lower 15"
"863","7","Billingham","Fylde","First Half",00:29:53,"Tackle","Successful","Neutral",46.82,34.26,"Own 22 to Halfway","Between 15's"
"864","8","Billingham","Fylde","First Half",00:29:53,"Tackle","Assist","Neutral",46.98,33.7,"Own 22 to Halfway","Between 15's"
"865","8","Billingham","Fylde","First Half",00:29:58,"Tackle","Successful","Neutral",41.16,32.35,"Own 22 to Halfway","Between 15's"
"866","24","Billingham","Fylde","First Half",00:30:13,"Tackle","Missed","Passive",38.71,5.31,"Own 22 to Halfway","Lower 15"
"867","1","Billingham","Fylde","First Half",00:30:14,"Tackle","Successful","Dominant",35.35,1.39,"Own 22 to Halfway","Lower 15"
"868","10","Billingham","Fylde","First Half",00:30:17,"Tackle","Missed","Passive",25.4,4.86,"Own 22 to Halfway","Lower 15"
"869","4","Billingham","Fylde","First Half",00:30:19,"Tackle","Missed","Passive",17.44,4.86,"Own 22","Lower 15"
"870","15","Billingham","Fylde","First Half",00:30:20,"Tackle","Missed","Passive",16.52,6.66,"Own 22","Lower 15"
"871","5","Billingham","Fylde","First Half",00:32:06,"Tackle","Successful","Neutral",77.89,53.56,"Halfway to Opposition 22","Between 15's"
"872","5","Billingham","Fylde","First Half",00:34:03,"Tackle","Successful","Neutral",78.81,34.03,"Oppostion 22","Between 15's"
"873","13","Billingham","Fylde","First Half",00:34:03,"Tackle","Assist","Neutral",78.5,33.47,"Oppostion 22","Between 15's"
"874","7","Billingham","Fylde","First Half",00:34:09,"Tackle","Successful","Neutral",70.54,14.62,"Halfway to Opposition 22","Lower 15"
"875","3","Billingham","Fylde","First Half",00:34:15,"Tackle","Successful","Neutral",73.91,19.34,"Halfway to Opposition 22","Between 15's"
"876","5","Billingham","Fylde","First Half",00:34:15,"Tackle","Assist","Neutral",74.22,19.67,"Halfway to Opposition 22","Between 15's"
"877","24","Billingham","Fylde","First Half",00:43:51,"Tackle","Successful","Neutral",99.47,2.51,"Oppostion 22","Lower 15"
"878","19","Billingham","Fylde","First Half",00:43:59,"Tackle","Successful","Neutral",96.56,7.33,"Oppostion 22","Lower 15"
"879","5","Billingham","Fylde","First Half",00:44:07,"Tackle","Successful","Neutral",94.72,13.5,"Oppostion 22","Lower 15"
"880","8","Billingham","Fylde","First Half",00:44:07,"Tackle","Assist","Neutral",94.72,13.84,"Oppostion 22","Lower 15"
"881","1","Billingham","Fylde","First Half",00:44:15,"Tackle","Successful","Neutral",94.57,5.87,"Oppostion 22","Lower 15"
"882","3","Billingham","Fylde","First Half",00:44:22,"Tackle","Successful","Neutral",95.34,11.48,"Oppostion 22","Lower 15"
"883","9","Billingham","DMP","Second Half",00:45:00,"Tackle","Successful","Neutral",73.63,50.64,"Halfway to Opposition 22","Between 15's"
"884","7","Billingham","DMP","Second Half",00:45:02,"Tackle","Missed","Passive",73.02,49.97,"Halfway to Opposition 22","Between 15's"
"885","10","Billingham","DMP","Second Half",00:45:03,"Tackle","Assist","Passive",68.02,50.98,"Halfway to Opposition 22","Between 15's"
"886","7","Billingham","DMP","Second Half",00:45:06,"Tackle","Successful","Neutral",60.73,55.13,"Halfway to Opposition 22","Upper 15"
"887","31","Billingham","DMP","Second Half",00:56:54,"Tackle","Successful","Neutral",63.92,14.29,"Halfway to Opposition 22","Lower 15"
"888","10","Billingham","DMP","Second Half",01:01:12,"Tackle","Successful","Neutral",70.9,16.87,"Halfway to Opposition 22","Between 15's"
"889","7","Billingham","DMP","Second Half",01:01:13,"Tackle","Missed","Passive",65.44,18.78,"Halfway to Opposition 22","Between 15's"
"890","27","Billingham","DMP","Second Half",01:01:14,"Tackle","Successful","Neutral",61.95,26.52,"Halfway to Opposition 22","Between 15's"
"891","11","Billingham","DMP","Second Half",01:04:14,"Tackle","Successful","Neutral",22.05,14.18,"Own 22 to Halfway","Lower 15"
"892","24","Billingham","DMP","Second Half",01:04:14,"Tackle","Assist","Neutral",21.59,14.4,"Own 22","Lower 15"
"893","7","Billingham","DMP","Second Half",01:05:15,"Tackle","Successful","Neutral",19.16,16.87,"Own 22","Between 15's"
"894","13","Billingham","DMP","Second Half",01:05:19,"Tackle","Successful","Neutral",26.6,30.33,"Own 22 to Halfway","Between 15's"
"895","24","Billingham","DMP","Second Half",01:05:20,"Tackle","Assist","Neutral",26.14,35.27,"Own 22 to Halfway","Between 15's"
"896","7","Billingham","DMP","Second Half",01:05:29,"Tackle","Successful","Neutral",35.09,34.48,"Own 22 to Halfway","Between 15's"
"897","5","Billingham","DMP","Second Half",01:05:36,"Tackle","Successful","Neutral",34.49,10.47,"Own 22 to Halfway","Lower 15"
"898","2","Billingham","DMP","Second Half",01:05:43,"Tackle","Successful","Neutral",32.82,22.7,"Own 22 to Halfway","Between 15's"
"899","29","Billingham","DMP","Second Half",01:05:43,"Tackle","Assist","Neutral",33.12,23.26,"Own 22 to Halfway","Between 15's"
"900","13","Billingham","DMP","Second Half",01:05:46,"Tackle","Successful","Neutral",31,18.78,"Own 22 to Halfway","Between 15's"
"901","7","Billingham","DMP","Second Half",01:05:51,"Tackle","Successful","Neutral",26.45,22.48,"Own 22 to Halfway","Between 15's"
"902","12","Billingham","DMP","Second Half",01:05:57,"Tackle","Missed","Passive",27.51,54.79,"Own 22 to Halfway","Between 15's"
"903","10","Billingham","DMP","Second Half",01:05:58,"Tackle","Successful","Neutral",20.68,55.58,"Own 22","Upper 15"
"904","3","Billingham","DMP","Second Half",01:08:04,"Tackle","Successful","Neutral",34.94,7.67,"Own 22 to Halfway","Lower 15"
"905","10","Billingham","DMP","Second Half",01:08:11,"Tackle","Successful","Neutral",28.57,15.97,"Own 22 to Halfway","Between 15's"
"906","2","Billingham","DMP","Second Half",01:08:11,"Tackle","Assist","Neutral",29.94,15.63,"Own 22 to Halfway","Between 15's"
"907","7","Billingham","DMP","Second Half",01:08:17,"Tackle","Successful","Neutral",27.05,22.59,"Own 22 to Halfway","Between 15's"
"908","13","Billingham","DMP","Second Half",01:08:25,"Tackle","Successful","Neutral",24.32,58.16,"Own 22 to Halfway","Upper 15"
"909","24","Billingham","DMP","Second Half",01:08:25,"Tackle","Assist","Neutral",24.78,57.37,"Own 22 to Halfway","Upper 15"
"910","3","Billingham","DMP","Second Half",01:08:31,"Tackle","Assist","Neutral",21.74,36.84,"Own 22","Between 15's"
"911","29","Billingham","DMP","Second Half",01:08:41,"Tackle","Successful","Neutral",19.77,0.489999999999995,"Own 22","Lower 15"
"912","27","Billingham","DMP","Second Half",01:08:42,"Tackle","Assist","Neutral",19.47,0.709999999999994,"Own 22","Lower 15"
"913","10","Billingham","DMP","Second Half",01:08:43,"Tackle","Successful","Neutral",17.8,1.16,"Own 22","Lower 15"
"914","9","Billingham","DMP","Second Half",01:08:47,"Tackle","Successful","Neutral",13.25,2.84,"Own 22","Lower 15"
"915","7","Billingham","DMP","Second Half",01:08:51,"Tackle","Successful","Neutral",13.09,15.3,"Own 22","Between 15's"
"916","5","Billingham","DMP","Second Half",01:09:02,"Tackle","Successful","Neutral",21.89,39.08,"Own 22","Between 15's"
"917","12","Billingham","DMP","Second Half",01:09:02,"Tackle","Assist","Neutral",21.74,40.54,"Own 22","Between 15's"
"918","9","Billingham","DMP","Second Half",01:18:36,"Tackle","Missed","Neutral",78.48,10.36,"Oppostion 22","Lower 15"
"919","8","Billingham","DMP","Second Half",01:18:37,"Tackle","Successful","Neutral",75.6,10.14,"Halfway to Opposition 22","Lower 15"
"920","3","Billingham","DMP","Second Half",01:20:13,"Tackle","Successful","Neutral",71.35,19.56,"Halfway to Opposition 22","Between 15's"
"921","8","Billingham","DMP","Second Half",01:23:23,"Tackle","Successful","Neutral",44.95,35.61,"Own 22 to Halfway","Between 15's"
"922","13","Billingham","DMP","Second Half",01:23:23,"Tackle","Assist","Neutral",44.5,35.72,"Own 22 to Halfway","Between 15's"
"923","27","Billingham","DMP","Second Half",01:23:32,"Tackle","Successful","Neutral",44.65,56.14,"Own 22 to Halfway","Upper 15"
"924","13","Billingham","DMP","Second Half",01:23:42,"Tackle","Successful","Neutral",47.69,47.39,"Own 22 to Halfway","Between 15's"
"925","8","Billingham","DMP","Second Half",01:23:42,"Tackle","Assist","Neutral",46.17,48.06,"Own 22 to Halfway","Between 15's"
"926","7","Billingham","Hull","First Half",00:01:26,"Tackle","Successful","Neutral",55.09,40.34,"Halfway to Opposition 22","Between 15's"
"927","7","Billingham","Hull","First Half",00:15:17,"Tackle","Successful","Neutral",53.56,34.37,"Halfway to Opposition 22","Between 15's"
"928","19","Billingham","Hull","First Half",00:15:18,"Tackle","Assist","Neutral",52.79,33.81,"Halfway to Opposition 22","Between 15's"
"929","14","Billingham","Hull","First Half",00:15:28,"Tackle","Missed","Passive",37.79,65.79,"Own 22 to Halfway","Upper 15"
"930","30","Billingham","Hull","First Half",00:15:29,"Tackle","Successful","Neutral",36.26,64.55,"Own 22 to Halfway","Upper 15"
"931","3","Billingham","Hull","First Half",00:15:36,"Tackle","Successful","Neutral",37.79,49.29,"Own 22 to Halfway","Between 15's"
"932","30","Billingham","Hull","First Half",00:17:13,"Tackle","Successful","Neutral",11.78,69.71,"Own 22","Upper 15"
"933","5","Billingham","Hull","First Half",00:17:13,"Tackle","Assist","Neutral",11.32,69.38,"Own 22","Upper 15"
"934","31","Billingham","Hull","First Half",00:17:17,"Tackle","Successful","Neutral",9.79000000000001,67.24,"Own 22","Upper 15"
"935","29","Billingham","Hull","First Half",00:17:18,"Tackle","Assist","Neutral",9.79000000000001,67.02,"Own 22","Upper 15"
"936","3","Billingham","Hull","First Half",00:17:22,"Tackle","Successful","Neutral",5.2,63.21,"Own 22","Upper 15"
"937","16","Billingham","Hull","First Half",00:17:22,"Tackle","Assist","Neutral",5.05,63.32,"Own 22","Upper 15"
"938","16","Billingham","Hull","First Half",00:17:27,"Tackle","Successful","Neutral",0.909999999999997,55.91,"Own 22","Upper 15"
"939","7","Billingham","Hull","First Half",00:17:27,"Tackle","Assist","Neutral",0.609999999999999,55.8,"Own 22","Upper 15"
"940","29","Billingham","Hull","First Half",00:19:20,"Tackle","Successful","Neutral",77.43,52.43,"Halfway to Opposition 22","Between 15's"
"941","14","Billingham","Hull","First Half",00:19:21,"Tackle","Assist","Neutral",77.43,54.12,"Halfway to Opposition 22","Between 15's"
"942","7","Billingham","Hull","First Half",00:23:21,"Tackle","Assist","Neutral",38.56,25.4,"Own 22 to Halfway","Between 15's"
"943","5","Billingham","Hull","First Half",00:23:26,"Tackle","Successful","Neutral",36.88,34.37,"Own 22 to Halfway","Between 15's"
"944","16","Billingham","Hull","First Half",00:23:27,"Tackle","Assist","Neutral",37.49,34.26,"Own 22 to Halfway","Between 15's"
"945","29","Billingham","Hull","First Half",00:24:40,"Tackle","Successful","Neutral",9.33,58.83,"Own 22","Upper 15"
"946","5","Billingham","Hull","First Half",00:24:40,"Tackle","Assist","Neutral",9.94,58.61,"Own 22","Upper 15"
"947","30","Billingham","Hull","First Half",00:24:45,"Tackle","Missed","Neutral",10.25,50.19,"Own 22","Between 15's"
"948","7","Billingham","Hull","First Half",00:24:45,"Tackle","Missed","Passive",10.25,46.49,"Own 22","Between 15's"
"949","10","Billingham","Hull","First Half",00:24:47,"Tackle","Successful","Neutral",5.05,47.95,"Own 22","Between 15's"
"950","31","Billingham","Hull","First Half",00:24:47,"Tackle","Assist","Neutral",5.2,49.63,"Own 22","Between 15's"
"951","14","Billingham","Hull","First Half",00:27:22,"Tackle","Successful","Neutral",56.16,69.82,"Halfway to Opposition 22","Upper 15"
"952","30","Billingham","Hull","First Half",00:31:21,"Tackle","Successful","Neutral",93.19,43.23,"Oppostion 22","Between 15's"
"953","16","Billingham","Hull","First Half",00:31:29,"Tackle","Successful","Neutral",90.29,51.09,"Oppostion 22","Between 15's"
"954","16","Billingham","Hull","First Half",00:31:30,"Tackle","Assist","Neutral",89.67,49.52,"Oppostion 22","Between 15's"
"955","29","Billingham","Hull","First Half",00:32:09,"Tackle","Missed","Passive",76.05,63.77,"Halfway to Opposition 22","Upper 15"
"956","6","Billingham","Hull","First Half",00:32:10,"Tackle","Successful","Neutral",74.83,64.1,"Halfway to Opposition 22","Upper 15"
"957","31","Billingham","Hull","First Half",00:32:16,"Tackle","Successful","Neutral",77.89,36.61,"Halfway to Opposition 22","Between 15's"
"958","32","Billingham","Hull","First Half",00:37:21,"Tackle","Successful","Neutral",70.08,55.46,"Halfway to Opposition 22","Upper 15"
"959","10","Billingham","Hull","First Half",00:38:57,"Tackle","Successful","Neutral",67.18,33.14,"Halfway to Opposition 22","Between 15's"
"960","32","Billingham","Hull","First Half",00:39:03,"Tackle","Successful","Neutral",55.85,2.73,"Halfway to Opposition 22","Lower 15"
"961","29","Billingham","Hull","First Half",00:39:10,"Tackle","Successful","Neutral",56.01,14.51,"Halfway to Opposition 22","Lower 15"
"962","30","Billingham","Hull","First Half",00:39:11,"Tackle","Assist","Neutral",56.01,14.74,"Halfway to Opposition 22","Lower 15"
"963","7","Billingham","Hull","First Half",00:40:33,"Tackle","Successful","Neutral",52.03,44.58,"Halfway to Opposition 22","Between 15's"
"964","10","Billingham","Hull","First Half",00:40:40,"Tackle","Successful","Neutral",43.92,31.34,"Own 22 to Halfway","Between 15's"
"965","14","Billingham","Otley","Second Half",00:44:12,"Tackle","Successful","Neutral",72.65,64.01,"Halfway to Opposition 22","Upper 15"
"966","29","Billingham","Otley","Second Half",00:44:12,"Tackle","Successful","Neutral",72.86,64.35,"Halfway to Opposition 22","Upper 15"
"967","30","Billingham","Otley","Second Half",00:44:19,"Tackle","Successful","Neutral",72.65,54.37,"Halfway to Opposition 22","Between 15's"
"968","3","Billingham","Otley","Second Half",00:51:55,"Tackle","Missed","Passive",71.6,54.81,"Halfway to Opposition 22","Between 15's"
"969","9","Billingham","Otley","Second Half",00:51:56,"Tackle","Successful","Neutral",72.65,49.2,"Halfway to Opposition 22","Between 15's"
"970","5","Billingham","Otley","Second Half",00:52:01,"Tackle","Successful","Neutral",72.23,62.44,"Halfway to Opposition 22","Upper 15"
"971","16","Billingham","Otley","Second Half",00:52:01,"Tackle","Assist","Neutral",73.07,62.89,"Halfway to Opposition 22","Upper 15"
"972","29","Billingham","Otley","Second Half",00:52:08,"Tackle","Successful","Neutral",70.35,52.35,"Halfway to Opposition 22","Between 15's"
"973","10","Billingham","Otley","Second Half",00:52:09,"Tackle","Assist","Neutral",70.35,51.22,"Halfway to Opposition 22","Between 15's"
"974","12","Billingham","Otley","Second Half",00:55:31,"Tackle","Successful","Neutral",55.3,37.76,"Halfway to Opposition 22","Between 15's"
"975","13","Billingham","Otley","Second Half",00:55:42,"Tackle","Successful","Neutral",56.14,6.79,"Halfway to Opposition 22","Lower 15"
"976","30","Billingham","Otley","Second Half",00:55:44,"Tackle","Assist","Neutral",51.33,1.06999999999999,"Halfway to Opposition 22","Lower 15"
"977","10","Billingham","Otley","Second Half",00:55:52,"Tackle","Missed","Passive",55.93,31.7,"Halfway to Opposition 22","Between 15's"
"978","31","Billingham","Otley","Second Half",00:55:54,"Tackle","Missed","Passive",50.29,33.61,"Halfway to Opposition 22","Between 15's"
"979","12","Billingham","Otley","Second Half",00:55:54,"Tackle","Missed","Passive",47.78,33.05,"Own 22 to Halfway","Between 15's"
"980","9","Billingham","Otley","Second Half",00:55:55,"Tackle","Successful","Passive",44.43,32.38,"Own 22 to Halfway","Between 15's"
"981","8","Billingham","Otley","Second Half",00:55:55,"Tackle","Assist","Neutral",43.6,31.48,"Own 22 to Halfway","Between 15's"
"982","14","Billingham","Otley","Second Half",00:56:07,"Tackle","Missed","Passive",22.7,65.7,"Own 22 to Halfway","Upper 15"
"983","9","Billingham","Otley","Second Half",00:56:09,"Tackle","Successful","Neutral",17.26,62.89,"Own 22","Upper 15"
"984","18","Billingham","Otley","Second Half",00:56:20,"Tackle","Missed","Passive",10.78,42.59,"Own 22","Between 15's"
"985","19","Billingham","Otley","Second Half",00:57:49,"Tackle","Successful","Neutral",65.33,54.37,"Halfway to Opposition 22","Between 15's"
"986","10","Billingham","Otley","Second Half",00:58:57,"Tackle","Successful","Neutral",76.62,18.58,"Halfway to Opposition 22","Between 15's"
"987","9","Billingham","Otley","Second Half",00:59:06,"Tackle","Successful","Neutral",67.01,34.84,"Halfway to Opposition 22","Between 15's"
"988","3","Billingham","Otley","Second Half",00:59:17,"Tackle","Successful","Neutral",68.89,29.68,"Halfway to Opposition 22","Between 15's"
"989","19","Billingham","Otley","Second Half",00:59:25,"Tackle","Successful","Neutral",67.22,15.99,"Halfway to Opposition 22","Between 15's"
"990","7","Billingham","Otley","Second Half",01:16:23,"Tackle","Missed","Passive",56.97,37.54,"Halfway to Opposition 22","Between 15's"
"991","12","Billingham","Otley","Second Half",01:16:24,"Tackle","Missed","Passive",56.14,37.54,"Halfway to Opposition 22","Between 15's"
"992","19","Billingham","Otley","Second Half",01:16:25,"Tackle","Successful","Neutral",52.38,36.08,"Halfway to Opposition 22","Between 15's"
"993","30","Billingham","Otley","Second Half",01:16:25,"Tackle","Assist","Neutral",52.79,35.97,"Halfway to Opposition 22","Between 15's"
"994","10","Billingham","Otley","Second Half",01:16:31,"Tackle","Successful","Neutral",50.08,32.04,"Halfway to Opposition 22","Between 15's"
"995","7","Billingham","Otley","Second Half",01:16:38,"Tackle","Successful","Neutral",49.66,16.22,"Own 22 to Halfway","Between 15's"
"996","30","Billingham","Otley","Second Half",01:16:44,"Tackle","Successful","Neutral",46.73,26.65,"Own 22 to Halfway","Between 15's"
"997","19","Billingham","Otley","Second Half",01:16:44,"Tackle","Assist","Neutral",46.52,26.77,"Own 22 to Halfway","Between 15's"
"998","5","Billingham","Otley","Second Half",01:17:51,"Tackle","Missed","Passive",27.09,15.88,"Own 22 to Halfway","Between 15's"
"999","7","Billingham","Otley","Second Half",01:17:52,"Tackle","Successful","Neutral",22.91,18.58,"Own 22 to Halfway","Between 15's"
"1000","19","Billingham","Otley","Second Half",01:17:52,"Tackle","Assist","Neutral",22.7,18.46,"Own 22 to Halfway","Between 15's"
"1001","24","Billingham","Otley","Second Half",01:18:01,"Tackle","Successful","Neutral",24.37,45.95,"Own 22 to Halfway","Between 15's"
"1002","8","Billingham","Otley","Second Half",01:19:54,"Tackle","Successful","Neutral",81.22,57.51,"Oppostion 22","Upper 15"
"1003","7","Billingham","Macclesfield","First Half",00:00:23,"Tackle","Successful","Neutral",33.98,25.42,"Own 22 to Halfway","Between 15's"
"1004","35","Billingham","Macclesfield","First Half",00:00:23,"Tackle","Assist","Neutral",34.4,26.43,"Own 22 to Halfway","Between 15's"
"1005","3","Billingham","Macclesfield","First Half",00:00:30,"Tackle","Successful","Neutral",35.86,32.6,"Own 22 to Halfway","Between 15's"
"1006","14","Billingham","Macclesfield","First Half",00:00:37,"Tackle","Successful","Neutral",32.52,59.08,"Own 22 to Halfway","Upper 15"
"1007","5","Billingham","Macclesfield","First Half",00:06:11,"Tackle","Successful","Neutral",3.05,55.71,"Own 22","Upper 15"
"1008","29","Billingham","Macclesfield","First Half",00:06:12,"Tackle","Assist","Neutral",2.63,53.58,"Own 22","Between 15's"
"1009","18","Billingham","Macclesfield","First Half",00:07:40,"Tackle","Successful","Neutral",61.99,56.39,"Halfway to Opposition 22","Upper 15"
"1010","29","Billingham","Macclesfield","First Half",00:07:40,"Tackle","Successful","Neutral",63.04,55.49,"Halfway to Opposition 22","Upper 15"
"1011","3","Billingham","Macclesfield","First Half",00:07:45,"Tackle","Successful","Neutral",63.45,42.7,"Halfway to Opposition 22","Between 15's"
"1012","10","Billingham","Macclesfield","First Half",00:07:53,"Tackle","Successful","Neutral",64.5,12.52,"Halfway to Opposition 22","Lower 15"
"1013","29","Billingham","Macclesfield","First Half",00:07:59,"Tackle","Successful","Neutral",64.29,20.82,"Halfway to Opposition 22","Between 15's"
"1014","2","Billingham","Macclesfield","First Half",00:08:01,"Tackle","Assist","Neutral",63.45,21.27,"Halfway to Opposition 22","Between 15's"
"1015","35","Billingham","Macclesfield","First Half",00:08:07,"Tackle","Missed","Passive",66.59,47.19,"Halfway to Opposition 22","Between 15's"
"1016","18","Billingham","Macclesfield","First Half",00:08:07,"Tackle","Successful","Neutral",65.13,48.2,"Halfway to Opposition 22","Between 15's"
"1017","14","Billingham","Macclesfield","First Half",00:08:15,"Tackle","Successful","Neutral",61.36,60.99,"Halfway to Opposition 22","Upper 15"
"1018","35","Billingham","Macclesfield","First Half",00:08:16,"Tackle","Assist","Neutral",60.53,60.76,"Halfway to Opposition 22","Upper 15"
"1019","3","Billingham","Macclesfield","First Half",00:08:21,"Tackle","Successful","Neutral",62.2,49.77,"Halfway to Opposition 22","Between 15's"
"1020","29","Billingham","Macclesfield","First Half",00:08:37,"Tackle","Successful","Neutral",49.87,1.19,"Own 22 to Halfway","Lower 15"
"1021","18","Billingham","Macclesfield","First Half",00:08:44,"Tackle","Successful","Neutral",50.7,15.1,"Halfway to Opposition 22","Between 15's"
"1022","4","Billingham","Macclesfield","First Half",00:08:44,"Tackle","Assist","Neutral",50.7,14.76,"Halfway to Opposition 22","Lower 15"
"1023","12","Billingham","Macclesfield","First Half",00:08:51,"Tackle","Successful","Neutral",47.99,4.33,"Own 22 to Halfway","Lower 15"
"1024","29","Billingham","Macclesfield","First Half",00:08:53,"Tackle","Assist","Neutral",43.18,1.63,"Own 22 to Halfway","Lower 15"
"1025","4","Billingham","Macclesfield","First Half",00:09:02,"Tackle","Successful","Neutral",46.32,16.33,"Own 22 to Halfway","Between 15's"
"1026","10","Billingham","Macclesfield","First Half",00:09:02,"Tackle","Assist","Neutral",46.11,15.99,"Own 22 to Halfway","Between 15's"
"1027","14","Billingham","Macclesfield","First Half",00:11:40,"Tackle","Successful","Neutral",51.54,65.02,"Halfway to Opposition 22","Upper 15"
"1028","7","Billingham","Macclesfield","First Half",00:11:44,"Tackle","Successful","Neutral",43.6,65.02,"Own 22 to Halfway","Upper 15"
"1029","12","Billingham","Macclesfield","First Half",00:11:44,"Tackle","Assist","Neutral",43.6,65.25,"Own 22 to Halfway","Upper 15"
"1030","3","Billingham","Macclesfield","First Half",00:11:50,"Tackle","Missed","Passive",45.27,46.51,"Own 22 to Halfway","Between 15's"
"1031","4","Billingham","Macclesfield","First Half",00:11:50,"Tackle","Missed","Passive",44.85,46.06,"Own 22 to Halfway","Between 15's"
"1032","35","Billingham","Macclesfield","First Half",00:11:51,"Tackle","Successful","Neutral",36.7,44.49,"Own 22 to Halfway","Between 15's"
"1033","5","Billingham","Macclesfield","First Half",00:11:59,"Tackle","Successful","Neutral",36.07,14.31,"Own 22 to Halfway","Lower 15"
"1034","10","Billingham","Macclesfield","First Half",00:12:08,"Tackle","Missed","Passive",30.43,19.59,"Own 22 to Halfway","Between 15's"
"1035","35","Billingham","Macclesfield","First Half",00:12:08,"Tackle","Successful","Neutral",31.68,19.7,"Own 22 to Halfway","Between 15's"
